date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2025-12-20,Semi final,MS,Christo POPOV Rank 8 Elo 2387 (+18),21-19 / 21-8,Kodai NARAOKA Rank 9 Elo 2266 (-18),50,https://badmintonranks.com/tournament?id=14651,1,Christo POPOV,8,2387,Kodai NARAOKA,9,2266
2025-12-20,Semi final,WD,Yuki FUK.. / Mayu MAT.. Rank 5 Elo 2237 (+31),21-19 / 21-13,Pearly TA.. / THINAAH .. Rank 2 Elo 2291 (-31),61,https://badmintonranks.com/tournament?id=14651,1,Yuki FUK.. / Mayu MAT..,5,2237,Pearly TA.. / THINAAH ..,2,2291
2025-12-20,Semi final,XD,FENG Ya.. / HUANG D.. Rank 1 Elo 2483 (+5),22-20 / 17-21 / 21-9,Hiroki MI.. / Natsu SAI.. Rank 8 Elo 2094 (-5),67,https://badmintonranks.com/tournament?id=14651,1,FENG Ya.. / HUANG D..,1,2483,Hiroki MI.. / Natsu SAI..,8,2094
2025-12-20,Semi final,WS,WANG Zhi Yi Rank 2 Elo 2570 (+6),15-21 / 21-17 / 21-11,Ratchanok INTANON Rank 8 Elo 2228 (-6),76,https://badmintonranks.com/tournament?id=14651,1,WANG Zhi Yi,2,2570,Ratchanok INTANON,8,2228
2025-12-20,Semi final,WS,AN Se Young Rank 1 Elo 2797 (+8),21-15 / 21-12,Akane YAMAGUCHI Rank 3 Elo 2509 (-8),38,https://badmintonranks.com/tournament?id=14651,1,AN Se Young,1,2797,Akane YAMAGUCHI,3,2509
2025-12-19,Group B,MD,Satwiksai.. / Chirag S.. (3) Rank 3 Elo 2184 (+19),17-21 / 21-18 / 21-15,Aaron CH.. / SOH Wo.. (2) Rank 2 Elo 2089 (-19),70,https://badmintonranks.com/tournament?id=14651,1,Satwiksai.. / Chirag S.. (3),3,2184,Aaron CH.. / SOH Wo.. (2),2,2089
2025-12-19,Group A,MS,Kunlavut VITIDSARN (1) Rank 2 Elo 2397 (+26),21-15 / 18-21 / 21-13,Anders ANTONSEN (4) Rank 3 Elo 2407 (-26),87,https://badmintonranks.com/tournament?id=14651,1,Kunlavut VITIDSARN (1),2,2397,Anders ANTONSEN (4),3,2407
2025-12-19,Group A,MD,KIM Won .. / SEO Seu.. (1) Rank 1 Elo 2432 (+6),25-23 / 14-21 / 21-19,MAN Wei.. / TEE Kai .. (4) Rank 4 Elo 2070 (-5),63,https://badmintonranks.com/tournament?id=14651,1,KIM Won .. / SEO Seu.. (1),1,2432,MAN Wei.. / TEE Kai .. (4),4,2070
2025-12-19,Group A,MD,Sabar Ka.. / Moh Reza.. Rank 10 Elo 2158 (+15),21-19 / 20-22 / 21-15,CHIU Hsi.. / WANG Ch.. Rank 16 Elo 2015 (-17),65,https://badmintonranks.com/tournament?id=14651,1,Sabar Ka.. / Moh Reza..,10,2158,CHIU Hsi.. / WANG Ch..,16,2015
2025-12-19,Group B,MD,LIANG W.. / WANG Ch.. Rank 5 Elo 2081 (+31),21-17 / 21-14,Fajar ALF.. / Muhamma.. Rank 8 Elo 2147 (-31),40,https://badmintonranks.com/tournament?id=14651,1,LIANG W.. / WANG Ch..,5,2081,Fajar ALF.. / Muhamma..,8,2147
2025-12-19,Group B,MS,SHI Yu Qi Rank 1 Elo 2586 (+8),21-9 / 21-11,Kodai NARAOKA Rank 9 Elo 2273 (-7),28,https://badmintonranks.com/tournament?id=14651,2,SHI Yu Qi,1,2586,Kodai NARAOKA,9,2273
2025-12-19,Group A,MS,Christo POPOV Rank 8 Elo 2362 (+25),18-21 / 21-16 / 21-13,Jonatan CHRISTIE Rank 5 Elo 2359 (-25),72,https://badmintonranks.com/tournament?id=14651,2,Christo POPOV,8,2362,Jonatan CHRISTIE,5,2359
2025-12-19,Group B,WD,LIU Shen.. / TAN Ning (3) Rank 1 Elo 2387 (+14),21-17 / 21-11,KIM Hye .. / KONG H.. (2) Rank 3 Elo 2216 (-14),48,https://badmintonranks.com/tournament?id=14651,2,LIU Shen.. / TAN Ning (3),1,2387,KIM Hye .. / KONG H.. (2),3,2216
2025-12-19,Group A,XD,Hiroki MI.. / Natsu SAI.. Rank 8 Elo 2065 (+29),21-14 / 21-23 / 21-14,Thom GI.. / Delphine .. Rank 5 Elo 2100 (-29),67,https://badmintonranks.com/tournament?id=14651,2,Hiroki MI.. / Natsu SAI..,8,2065,Thom GI.. / Delphine ..,5,2100
2025-12-19,Group A,XD,JIANG Zh.. / WEI Ya X.. (4) Rank 2 Elo 2309 (+16),21-10 / 21-12,Dechapol.. / Supissar.. (1) Rank 3 Elo 2173 (-16),30,https://badmintonranks.com/tournament?id=14651,2,JIANG Zh.. / WEI Ya X.. (4),2,2309,Dechapol.. / Supissar.. (1),3,2173
2025-12-19,Group B,WD,BAEK Ha.. / LEE So H.. Rank 7 Elo 2247 (+5),21-17 / 21-19,HSIEH P.. / HUNG En-.. Rank 9 Elo 1855 (-6),49,https://badmintonranks.com/tournament?id=14651,2,BAEK Ha.. / LEE So H..,7,2247,HSIEH P.. / HUNG En-..,9,1855
2025-12-19,Group B,MS,CHOU Tien Chen (3) Rank 6 Elo 2200 (+13),14-21 / 11-14 Ret.,LI Shi Feng (2) Rank 4 Elo 2292 (-13),38,https://badmintonranks.com/tournament?id=14651,2,CHOU Tien Chen (3),6,2200,LI Shi Feng (2),4,2292
2025-12-19,Group A,WD,JIA Yi Fan / ZHANG .. (4) Rank 4 Elo 2332 (+10),21-11 / 21-8,Rin IWAN.. / Kie NAKA.. Rank 6 Elo 2105 (-11),34,https://badmintonranks.com/tournament?id=14651,2,JIA Yi Fan / ZHANG .. (4),4,2332,Rin IWAN.. / Kie NAKA..,6,2105
2025-12-19,Group B,XD,Jafar HID.. / Felisha Al.. Rank 10 Elo 2035 (+23),21-17 / 21-17,GOH Soo.. / LAI Shevo.. Rank 9 Elo 1988 (-23),34,https://badmintonranks.com/tournament?id=14651,2,Jafar HID.. / Felisha Al..,10,2035,GOH Soo.. / LAI Shevo..,9,1988
2025-12-19,Group A,WD,Yuki FUK.. / Mayu MAT.. Rank 5 Elo 2203 (+34),21-15 / 16-21 / 21-19,Pearly TA.. / THINAAH.. (1) Rank 2 Elo 2325 (-34),81,https://badmintonranks.com/tournament?id=14651,2,Yuki FUK.. / Mayu MAT..,5,2203,Pearly TA.. / THINAAH.. (1),2,2325
2025-12-19,Group A,WS,AN Se Young (1) Rank 1 Elo 2788 (+9),14-21 / 21-5 / 21-14,Akane YAMAGUCHI (4) Rank 3 Elo 2518 (-9),47,https://badmintonranks.com/tournament?id=14651,2,AN Se Young (1),1,2788,Akane YAMAGUCHI (4),3,2518
2025-12-19,Group B,XD,FENG Ya.. / HUANG .. (2) Rank 1 Elo 2472 (+11),21-18 / 26-24,CHEN Ta.. / TOH Ee .. (3) Rank 4 Elo 2237 (-10),53,https://badmintonranks.com/tournament?id=14651,2,FENG Ya.. / HUANG .. (2),1,2472,CHEN Ta.. / TOH Ee .. (3),4,2237
2025-12-19,Group A,WS,Putri Kusuma WARDANI Rank 7 Elo 2228 (+19),21-17 / 21-9,Tomoka MIYAZAKI Rank 9 Elo 2151 (-20),39,https://badmintonranks.com/tournament?id=14651,2,Putri Kusuma WARDANI,7,2228,Tomoka MIYAZAKI,9,2151
2025-12-19,Group B,WS,Ratchanok INTANON Rank 8 Elo 2188 (+40),21-17 / 21-10,HAN Yue (3) Rank 5 Elo 2423 (-40),38,https://badmintonranks.com/tournament?id=14651,2,Ratchanok INTANON,8,2188,HAN Yue (3),5,2423
2025-12-18,Group A,MS,Anders ANTONSEN (4) Rank 3 Elo 2382 (+25),21-16 / 21-14,Jonatan CHRISTIE Rank 5 Elo 2384 (-25),49,https://badmintonranks.com/tournament?id=14651,2,Anders ANTONSEN (4),3,2382,Jonatan CHRISTIE,5,2384
2025-12-18,Group B,MD,Satwiksai.. / Chirag S.. (3) Rank 3 Elo 2158 (+26),21-11 / 16-21 / 21-11,Fajar ALF.. / Muhamma.. Rank 8 Elo 2173 (-26),60,https://badmintonranks.com/tournament?id=14651,2,Satwiksai.. / Chirag S.. (3),3,2158,Fajar ALF.. / Muhamma..,8,2173
2025-12-18,Group A,XD,JIANG Zh.. / WEI Ya X.. (4) Rank 2 Elo 2298 (+11),21-17 / 21-16,Hiroki MI.. / Natsu SAI.. Rank 8 Elo 2077 (-12),38,https://badmintonranks.com/tournament?id=14651,2,JIANG Zh.. / WEI Ya X.. (4),2,2298,Hiroki MI.. / Natsu SAI..,8,2077
2025-12-18,Group B,MD,LIANG W.. / WANG Ch.. Rank 5 Elo 2050 (+31),21-14 / 21-18,Aaron CH.. / SOH Wo.. (2) Rank 2 Elo 2120 (-31),44,https://badmintonranks.com/tournament?id=14651,2,LIANG W.. / WANG Ch..,5,2050,Aaron CH.. / SOH Wo.. (2),2,2120
2025-12-18,Group A,MD,MAN Wei.. / TEE Kai .. (4) Rank 4 Elo 2045 (+25),21-18 / 21-19,CHIU Hsi.. / WANG Ch.. Rank 16 Elo 2040 (-25),34,https://badmintonranks.com/tournament?id=14651,2,MAN Wei.. / TEE Kai .. (4),4,2045,CHIU Hsi.. / WANG Ch..,16,2040
2025-12-18,Group B,MS,SHI Yu Qi Rank 1 Elo 2581 (+5),21-11 / 19-21 / 21-15,CHOU Tien Chen (3) Rank 6 Elo 2205 (-5),75,https://badmintonranks.com/tournament?id=14651,2,SHI Yu Qi,1,2581,CHOU Tien Chen (3),6,2205
2025-12-18,Group A,XD,Thom GI.. / Delphine .. Rank 5 Elo 2063 (+37),14-21 / 21-14 / 21-18,Dechapol.. / Supissar.. (1) Rank 3 Elo 2209 (-36),66,https://badmintonranks.com/tournament?id=14651,3,Thom GI.. / Delphine ..,5,2063,Dechapol.. / Supissar.. (1),3,2209
2025-12-18,Group B,WD,LIU Shen.. / TAN Ning (3) Rank 1 Elo 2369 (+18),21-7 / 21-10,BAEK Ha.. / LEE So H.. Rank 7 Elo 2265 (-18),44,https://badmintonranks.com/tournament?id=14651,3,LIU Shen.. / TAN Ning (3),1,2369,BAEK Ha.. / LEE So H..,7,2265
2025-12-18,Group A,MS,Christo POPOV Rank 8 Elo 2330 (+32),21-11 / 18-21 / 21-10,Kunlavut VITIDSARN (1) Rank 2 Elo 2429 (-32),74,https://badmintonranks.com/tournament?id=14651,3,Christo POPOV,8,2330,Kunlavut VITIDSARN (1),2,2429
2025-12-18,Group B,WS,WANG Zhi Yi (2) Rank 2 Elo 2565 (+5),21-17 / 21-19,Ratchanok INTANON Rank 8 Elo 2193 (-5),48,https://badmintonranks.com/tournament?id=14651,3,WANG Zhi Yi (2),2,2565,Ratchanok INTANON,8,2193
2025-12-18,Group B,MS,Kodai NARAOKA Rank 9 Elo 2242 (+31),21-16 / 21-15,LI Shi Feng (2) Rank 4 Elo 2323 (-31),59,https://badmintonranks.com/tournament?id=14651,3,Kodai NARAOKA,9,2242,LI Shi Feng (2),4,2323
2025-12-18,Group B,XD,FENG Ya.. / HUANG .. (2) Rank 1 Elo 2469 (+3),23-25 / 21-11 / 22-20,GOH Soo.. / LAI Shevo.. Rank 9 Elo 1992 (-4),69,https://badmintonranks.com/tournament?id=14651,3,FENG Ya.. / HUANG .. (2),1,2469,GOH Soo.. / LAI Shevo..,9,1992
2025-12-18,Group A,MD,KIM Won .. / SEO Seu.. (1) Rank 1 Elo 2423 (+9),22-20 / 21-17,Sabar Ka.. / Moh Reza.. Rank 10 Elo 2167 (-9),42,https://badmintonranks.com/tournament?id=14651,3,KIM Won .. / SEO Seu.. (1),1,2423,Sabar Ka.. / Moh Reza..,10,2167
2025-12-18,Group B,WD,KIM Hye .. / KONG H.. (2) Rank 3 Elo 2210 (+6),21-7 / 16-21 / 21-13,HSIEH P.. / HUNG En-.. Rank 9 Elo 1862 (-7),59,https://badmintonranks.com/tournament?id=14651,3,KIM Hye .. / KONG H.. (2),3,2210,HSIEH P.. / HUNG En-..,9,1862
2025-12-18,Group A,WD,JIA Yi Fan / ZHANG .. (4) Rank 4 Elo 2313 (+19),21-19 / 16-21 / 21-16,Yuki FUK.. / Mayu MAT.. Rank 5 Elo 2222 (-19),91,https://badmintonranks.com/tournament?id=14651,3,JIA Yi Fan / ZHANG .. (4),4,2313,Yuki FUK.. / Mayu MAT..,5,2222
2025-12-18,Group B,WS,HAN Yue (3) Rank 5 Elo 2423 (+0),W.O.,Pornpawee CHOCHUW.. Rank 6 Elo 2247 (-1),0,https://badmintonranks.com/tournament?id=14651,3,HAN Yue (3),5,2423,Pornpawee CHOCHUW..,6,2247
2025-12-18,Group A,WS,AN Se Young (1) Rank 1 Elo 2787 (+1),21-9 / 21-6,Tomoka MIYAZAKI Rank 9 Elo 2152 (-1),33,https://badmintonranks.com/tournament?id=14651,3,AN Se Young (1),1,2787,Tomoka MIYAZAKI,9,2152
2025-12-18,Group B,XD,CHEN Ta.. / TOH Ee .. (3) Rank 4 Elo 2224 (+13),17-21 / 21-14 / 21-15,Jafar HID.. / Felisha Al.. Rank 10 Elo 2049 (-14),65,https://badmintonranks.com/tournament?id=14651,3,CHEN Ta.. / TOH Ee .. (3),4,2224,Jafar HID.. / Felisha Al..,10,2049
2025-12-18,Group A,WD,Pearly TA.. / THINAAH.. (1) Rank 2 Elo 2313 (+12),21-13 / 21-18,Rin IWAN.. / Kie NAKA.. Rank 6 Elo 2118 (-13),52,https://badmintonranks.com/tournament?id=14651,3,Pearly TA.. / THINAAH.. (1),2,2313,Rin IWAN.. / Kie NAKA..,6,2118
2025-12-18,Group A,WS,Akane YAMAGUCHI (4) Rank 3 Elo 2510 (+8),22-24 / 21-19 / 21-13,Putri Kusuma WARDANI Rank 7 Elo 2236 (-8),65,https://badmintonranks.com/tournament?id=14651,3,Akane YAMAGUCHI (4),3,2510,Putri Kusuma WARDANI,7,2236
2025-12-17,Group A,MD,KIM Won .. / SEO Seu.. (1) Rank 1 Elo 2417 (+6),21-19 / 23-25 / 21-14,CHIU Hsi.. / WANG Ch.. Rank 16 Elo 2046 (-6),56,https://badmintonranks.com/tournament?id=14651,3,KIM Won .. / SEO Seu.. (1),1,2417,CHIU Hsi.. / WANG Ch..,16,2046
2025-12-17,Group A,MD,Sabar Ka.. / Moh Reza.. Rank 10 Elo 2148 (+19),23-21 / 21-19,MAN Wei.. / TEE Kai .. (4) Rank 4 Elo 2065 (-20),43,https://badmintonranks.com/tournament?id=14651,3,Sabar Ka.. / Moh Reza..,10,2148,MAN Wei.. / TEE Kai .. (4),4,2065
2025-12-17,Group B,MS,Kodai NARAOKA Rank 9 Elo 2215 (+27),21-17 / 21-18,CHOU Tien Chen (3) Rank 6 Elo 2232 (-27),55,https://badmintonranks.com/tournament?id=14651,3,Kodai NARAOKA,9,2215,CHOU Tien Chen (3),6,2232
2025-12-17,Group B,MD,Satwiksai.. / Chirag S.. (3) Rank 3 Elo 2137 (+21),12-21 / 22-20 / 21-14,LIANG W.. / WANG Ch.. Rank 5 Elo 2071 (-21),60,https://badmintonranks.com/tournament?id=14651,3,Satwiksai.. / Chirag S.. (3),3,2137,LIANG W.. / WANG Ch..,5,2071
2025-12-17,Group B,MD,Aaron CH.. / SOH Wo.. (2) Rank 2 Elo 2085 (+35),22-24 / 21-18 / 21-19,Fajar ALF.. / Muhamma.. Rank 8 Elo 2207 (-34),83,https://badmintonranks.com/tournament?id=14651,3,Aaron CH.. / SOH Wo.. (2),2,2085,Fajar ALF.. / Muhamma..,8,2207
2025-12-17,Group B,MS,SHI Yu Qi Rank 1 Elo 2571 (+10),21-13 / 23-21,LI Shi Feng (2) Rank 4 Elo 2333 (-10),57,https://badmintonranks.com/tournament?id=14651,3,SHI Yu Qi,1,2571,LI Shi Feng (2),4,2333
2025-12-17,Group B,WD,LIU Shen.. / TAN Ning (3) Rank 1 Elo 2367 (+2),21-10 / 21-14,HSIEH P.. / HUNG En-.. Rank 9 Elo 1865 (-3),39,https://badmintonranks.com/tournament?id=14651,4,LIU Shen.. / TAN Ning (3),1,2367,HSIEH P.. / HUNG En-..,9,1865
2025-12-17,Group A,MS,Christo POPOV Rank 8 Elo 2297 (+33),21-13 / 12-21 / 21-19,Anders ANTONSEN (4) Rank 3 Elo 2415 (-33),78,https://badmintonranks.com/tournament?id=14651,4,Christo POPOV,8,2297,Anders ANTONSEN (4),3,2415
2025-12-17,Group B,WS,Pornpawee CHOCHUW.. Rank 6 Elo 2221 (+26),21-18 / 14-21 / 21-10,Ratchanok INTANON Rank 8 Elo 2218 (-25),57,https://badmintonranks.com/tournament?id=14651,4,Pornpawee CHOCHUW..,6,2221,Ratchanok INTANON,8,2218
2025-12-17,Group A,XD,JIANG Zh.. / WEI Ya X.. (4) Rank 2 Elo 2286 (+12),16-21 / 21-16 / 21-17,Thom GI.. / Delphine .. Rank 5 Elo 2075 (-12),70,https://badmintonranks.com/tournament?id=14651,4,JIANG Zh.. / WEI Ya X.. (4),2,2286,Thom GI.. / Delphine ..,5,2075
2025-12-17,Group B,WS,WANG Zhi Yi (2) Rank 2 Elo 2547 (+18),21-14 / 21-5,HAN Yue (3) Rank 5 Elo 2441 (-18),35,https://badmintonranks.com/tournament?id=14651,4,WANG Zhi Yi (2),2,2547,HAN Yue (3),5,2441
2025-12-17,Group A,XD,Hiroki MI.. / Natsu SAI.. Rank 8 Elo 2036 (+41),21-19 / 21-18,Dechapol.. / Supissar.. (1) Rank 3 Elo 2248 (-39),43,https://badmintonranks.com/tournament?id=14651,4,Hiroki MI.. / Natsu SAI..,8,2036,Dechapol.. / Supissar.. (1),3,2248
2025-12-17,Group B,WD,BAEK Ha.. / LEE So H.. Rank 7 Elo 2240 (+25),21-15 / 21-12,KIM Hye .. / KONG H.. (2) Rank 3 Elo 2235 (-25),55,https://badmintonranks.com/tournament?id=14651,4,BAEK Ha.. / LEE So H..,7,2240,KIM Hye .. / KONG H.. (2),3,2235
2025-12-17,Group A,MS,Kunlavut VITIDSARN (1) Rank 2 Elo 2403 (+26),21-10 / 21-14,Jonatan CHRISTIE Rank 5 Elo 2410 (-26),45,https://badmintonranks.com/tournament?id=14651,4,Kunlavut VITIDSARN (1),2,2403,Jonatan CHRISTIE,5,2410
2025-12-17,Group A,WD,Pearly TA.. / THINAAH.. (1) Rank 2 Elo 2283 (+30),21-17 / 21-11,JIA Yi Fan / ZHANG .. (4) Rank 4 Elo 2342 (-29),46,https://badmintonranks.com/tournament?id=14651,4,Pearly TA.. / THINAAH.. (1),2,2283,JIA Yi Fan / ZHANG .. (4),4,2342
2025-12-17,Group B,XD,CHEN Ta.. / TOH Ee .. (3) Rank 4 Elo 2212 (+12),21-13 / 21-13,GOH Soo.. / LAI Shevo.. Rank 9 Elo 2004 (-12),41,https://badmintonranks.com/tournament?id=14651,4,CHEN Ta.. / TOH Ee .. (3),4,2212,GOH Soo.. / LAI Shevo..,9,2004
2025-12-17,Group B,XD,FENG Ya.. / HUANG .. (2) Rank 1 Elo 2465 (+4),21-18 / 21-16,Jafar HID.. / Felisha Al.. Rank 10 Elo 2053 (-4),46,https://badmintonranks.com/tournament?id=14651,4,FENG Ya.. / HUANG .. (2),1,2465,Jafar HID.. / Felisha Al..,10,2053
2025-12-17,Group A,WS,Akane YAMAGUCHI (4) Rank 3 Elo 2504 (+6),21-14 / 21-17,Tomoka MIYAZAKI Rank 9 Elo 2158 (-6),42,https://badmintonranks.com/tournament?id=14651,4,Akane YAMAGUCHI (4),3,2504,Tomoka MIYAZAKI,9,2158
2025-12-17,Group A,WS,AN Se Young (1) Rank 1 Elo 2785 (+2),21-16 / 8-21 / 21-8,Putri Kusuma WARDANI Rank 7 Elo 2238 (-2),63,https://badmintonranks.com/tournament?id=14651,4,AN Se Young (1),1,2785,Putri Kusuma WARDANI,7,2238
2025-12-17,Group A,WD,Yuki FUK.. / Mayu MAT.. Rank 5 Elo 2201 (+21),21-14 / 21-14,Rin IWAN.. / Kie NAKA.. Rank 6 Elo 2139 (-21),47,https://badmintonranks.com/tournament?id=14651,4,Yuki FUK.. / Mayu MAT..,5,2201,Rin IWAN.. / Kie NAKA..,6,2139
