date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number
2024-06-09,Final,MD,LIANG W.. / WANG C.. (2) Rank 2 Elo 2281 (+13),19-21 / 21-16 / 21-12,MAN Wei.. / TEE Kai .. Rank 20 Elo 2070 (-13),55,https://badmintonranks.com/tournament?id=14083,1
2024-06-09,Final,MS,SHI Yu Qi (2) Rank 2 Elo 2581 (+13),21-9 / 12-21 / 21-14,Anders ANTONSEN (4) Rank 5 Elo 2389 (-14),71,https://badmintonranks.com/tournament?id=14083,1
2024-06-09,Final,WS,CHEN Yu Fei (2) Rank 2 Elo 2588 (+36),21-14 / 14-21 / 21-18,AN Se Young (1) Rank 1 Elo 2706 (-36),82,https://badmintonranks.com/tournament?id=14083,1
2024-06-09,Final,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2407 (+32),21-17 / 21-13,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2469 (-33),57,https://badmintonranks.com/tournament?id=14083,1
2024-06-09,Final,XD,JIANG Zh.. / WEI Ya X.. (5) Rank 5 Elo 2287 (+44),21-11 / 21-14,ZHENG .. / HUANG .. (1) Rank 1 Elo 2529 (-44),32,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,MD,MAN Wei.. / TEE Kai .. Rank 20 Elo 2045 (+25),29-27 / 21-13,Sabar Ka.. / Moh Reza.. Rank 29 Elo 2013 (-25),45,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,MS,Anders ANTONSEN (4) Rank 5 Elo 2364 (+25),21-15 / 19-21 / 21-11,Kunlavut VITIDSARN (8) Rank 8 Elo 2339 (-25),91,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,MD,LIANG W.. / WANG C.. (2) Rank 2 Elo 2256 (+25),21-13 / 21-15,Kim AST.. / Anders S.. (4) Rank 4 Elo 2229 (-25),32,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,MS,SHI Yu Qi (2) Rank 2 Elo 2571 (+10),19-21 / 21-19 / 21-14,LI Shi Feng (6) Rank 4 Elo 2312 (-10),79,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2386 (+21),21-11 / 21-14,LIU Shen.. / TAN Ning (3) Rank 4 Elo 2306 (-21),46,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2458 (+11),21-10 / 15-21 / 21-17,Mayu MA.. / Wakana .. (7) Rank 7 Elo 2208 (-10),67,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,WS,CHEN Yu Fei (2) Rank 2 Elo 2564 (+24),21-11 / 17-21 / 21-13,Carolina MARIN (3) Rank 3 Elo 2526 (-24),74,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,XD,JIANG Zh.. / WEI Ya X.. (5) Rank 5 Elo 2277 (+10),21-16 / 21-18,TAN Kian.. / LAI Pei Jin.. Rank 21 Elo 2032 (-11),39,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,WS,AN Se Young (1) Rank 1 Elo 2695 (+11),23-21 / 21-13,WANG Zhi Yi (6) Rank 6 Elo 2470 (-11),57,https://badmintonranks.com/tournament?id=14083,1
2024-06-08,Semi final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2522 (+7),21-19 / 21-19,Dechapol.. / Sapsiree .. (6) Rank 6 Elo 2187 (-7),43,https://badmintonranks.com/tournament?id=14083,1
2024-06-07,Quarter final,WD,LIU Shen.. / TAN Ning (3) Rank 4 Elo 2284 (+22),21-12 / 21-10,ZHANG .. / ZHENG .. (5) Rank 5 Elo 2224 (-22),29,https://badmintonranks.com/tournament?id=14083,1
2024-06-07,Quarter final,MD,Kim AST.. / Anders S.. (4) Rank 4 Elo 2213 (+16),21-16 / 15-21 / 23-21,Muhamm.. / Bagas MA.. Rank 11 Elo 2066 (-16),69,https://badmintonranks.com/tournament?id=14083,1
