date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number
2025-01-11,Semi final,XD,Dechapol.. / Supissara .. Rank 57 Elo 2089 (+28),17-21 / 21-12 / 21-16,GOH Soo.. / LAI Shev.. (4) Rank 6 Elo 2094 (-28),63,https://badmintonranks.com/tournament?id=14377,1
2025-01-11,Semi final,WD,JIA Yi Fan / ZHANG S.. Rank 129 Elo 2040 (+49),19-21 / 21-16 / 21-17,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2385 (-47),91,https://badmintonranks.com/tournament?id=14377,1
2025-01-11,Semi final,WS,WANG Zhi Yi (2) Rank 2 Elo 2490 (+2),21-16 / 21-12,Pornpicha CHOEIKEEW.. Rank 44 Elo 1940 (-2),39,https://badmintonranks.com/tournament?id=14377,1
2025-01-11,Semi final,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 2046 (+35),21-13 / 23-21,LI Yi jing / LUO Xu .. (4) Rank 7 Elo 2140 (-34),61,https://badmintonranks.com/tournament?id=14377,1
2025-01-11,Semi final,WS,AN Se Young (1) Rank 1 Elo 2608 (+6),21-14 / 21-18,Ratchanok INTANON Rank 16 Elo 2227 (-6),50,https://badmintonranks.com/tournament?id=14377,1
2025-01-10,Quarter final,MS,Anders ANTONSEN (2) Rank 2 Elo 2401 (+23),21-15 / 21-13,Kunlavut VITIDSARN (5) Rank 5 Elo 2357 (-23),49,https://badmintonranks.com/tournament?id=14377,1
2025-01-10,Quarter final,MD,Satwiksai.. / Chirag S.. (7) Rank 9 Elo 2203 (+10),26-24 / 21-15,ONG Yew.. / TEO Ee Yi Rank 24 Elo 1957 (-11),50,https://badmintonranks.com/tournament?id=14377,1
2025-01-10,Quarter final,MS,Kodai NARAOKA (8) Rank 8 Elo 2279 (+21),21-18 / 21-15,NG Ka Long Angus Rank 17 Elo 2211 (-21),61,https://badmintonranks.com/tournament?id=14377,1
2025-01-10,Quarter final,MD,MAN Wei.. / TEE Kai .. Rank 14 Elo 2038 (+13),21-15 / 21-11,Christo P.. / Toma Juni.. Rank 29 Elo 1831 (-15),31,https://badmintonranks.com/tournament?id=14377,1
2025-01-10,Quarter final,MD,KIM Won .. / SEO Seun.. Rank Elo 1731 (+56),21-11 / 21-7,LEE Fan.. / LEE Fang-.. Rank 27 Elo 1891 (-42),30,https://badmintonranks.com/tournament?id=14377,1
2025-01-10,Quarter final,XD,CHEN Ta.. / TOH Ee .. (3) Rank 5 Elo 2211 (+12),21-11 / 21-18,Hiroki MI.. / Natsu SAI.. Rank 14 Elo 1987 (-12),36,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,WD,JIA Yi Fan / ZHANG S.. Rank 129 Elo 2021 (+19),21-12 / 21-11,Lanny Tri.. / Siti Fadia .. Rank 80 Elo 1910 (-20),36,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2381 (+4),21-11 / 21-8,HSIEH P.. / HUNG En-.. Rank 25 Elo 1925 (-4),30,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,MS,SHI Yu Qi (1) Rank 1 Elo 2481 (+11),21-16 / 19-21 / 21-17,CHOU Tien Chen Rank 9 Elo 2248 (-11),76,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,MS,LI Shi Feng (7) Rank 7 Elo 2317 (+12),14-21 / 21-13 / 21-7,CHI Yu Jen Rank 32 Elo 2104 (-12),65,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,MD,CHEN Bo.. / LIU Yi Rank 18 Elo 1999 (+32),21-17 / 21-17,Ben LANE / Sean VEN.. Rank 13 Elo 2057 (-31),43,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,WS,Pornpicha CHOEIKEEW.. Rank 44 Elo 1885 (+55),18-21 / 21-13 / 21-19,HAN Yue (3) Rank 5 Elo 2325 (-49),52,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,XD,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2444 (+3),21-19 / 21-14,YANG Po.. / HU Ling .. (6) Rank 10 Elo 1942 (-3),36,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,XD,GOH Soo.. / LAI Shev.. (4) Rank 6 Elo 2070 (+24),21-15 / 22-20,CHENG .. / ZHANG .. (7) Rank 11 Elo 2020 (-23),47,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,WD,LI Yi jing / LUO Xu .. (4) Rank 7 Elo 2131 (+9),21-16 / 21-16,Misaki M.. / Chiharu S.. Rank Elo 1861 (-10),52,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,XD,Dechapol.. / Supissara .. Rank 57 Elo 2059 (+30),21-12 / 14-21 / 21-7,Thom GI.. / Delphine .. Rank 15 Elo 2096 (-30),54,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,WS,Ratchanok INTANON Rank 16 Elo 2203 (+24),21-13 / 15-21 / 21-16,Putri Kusuma WARDANI Rank 17 Elo 2167 (-24),68,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,WS,WANG Zhi Yi (2) Rank 2 Elo 2482 (+8),22-20 / 21-16,YEO Jia Min (7) Rank 12 Elo 2182 (-8),46,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 1998 (+48),21-14 / 21-18,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2316 (-45),61,https://badmintonranks.com/tournament?id=14377,2
2025-01-10,Quarter final,WS,AN Se Young (1) Rank 1 Elo 2608 (+0),21-11 Ret.,ZHANG Beiwen Rank 15 Elo 2125 (-0),16,https://badmintonranks.com/tournament?id=14377,2
2025-01-09,Round 2,WS,HAN Yue (3) Rank 5 Elo 2320 (+5),21-18 / 21-11,Malvika BANSOD Rank 31 Elo 1938 (-6),37,https://badmintonranks.com/tournament?id=14377,2
2025-01-09,Round 2,MS,CHOU Tien Chen Rank 9 Elo 2236 (+12),21-9 / 22-24 / 21-18,Yushi TANAKA Rank 27 Elo 2046 (-13),66,https://badmintonranks.com/tournament?id=14377,2
2025-01-09,Round 2,MD,Satwiksai.. / Chirag S.. (7) Rank 9 Elo 2194 (+9),21-15 / 21-15,Nur Mohd.. / TAN Wee .. Rank 32 Elo 1919 (-9),43,https://badmintonranks.com/tournament?id=14377,2
2025-01-09,Round 2,WD,HSIEH P.. / HUNG En-.. Rank 25 Elo 1907 (+18),20-22 / 21-14 / 21-17,CHANG .. / YANG Chi.. Rank 23 Elo 1771 (-21),67,https://badmintonranks.com/tournament?id=14377,2
2025-01-09,Round 2,MD,Christo P.. / Toma Juni.. Rank 29 Elo 1789 (+42),7-21 / 26-24 / 21-13,Daniel LU.. / Mads VES.. Rank 26 Elo 1885 (-36),62,https://badmintonranks.com/tournament?id=14377,2
2025-01-09,Round 2,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2381 (+0),21-6 / 21-5,Vivian H.. / LIM Chiew.. Rank 43 Elo 1582 (-1),30,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,MD,LEE Fan.. / LEE Fang-.. Rank 27 Elo 1839 (+52),21-14 / 21-18,Aaron CH.. / SOH Wo.. (5) Rank 6 Elo 2152 (-44),47,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WD,Misaki M.. / Chiharu S.. Rank Elo 1834 (+27),21-16 / 21-13,SUNG Sh.. / YU Chien .. Rank 22 Elo 1795 (-29),41,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WD,Lanny Tri.. / Siti Fadia .. Rank 80 Elo 1886 (+24),17-21 / 22-20 / 21-18,HSU Yin-.. / LIN Jhih Y.. Rank 26 Elo 1831 (-26),66,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,MD,MAN Wei.. / TEE Kai .. Rank 14 Elo 2015 (+23),21-15 / 21-13,LEE Jhe-.. / YANG Po.. (8) Rank 10 Elo 1966 (-23),31,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,XD,GOH Soo.. / LAI Shev.. (4) Rank 6 Elo 2064 (+6),21-10 / 21-17,Sathish K.. / Aadya VA.. Rank 34 Elo 1727 (-10),32,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WS,Pornpicha CHOEIKEEW.. Rank 44 Elo 1847 (+38),19-21 / 21-16 / 21-17,LIN Hsiang Ti Rank 37 Elo 1939 (-34),68,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,MD,Ben LANE / Sean VEN.. Rank 13 Elo 2026 (+31),21-16 / 21-14,Sabar Ka.. / Moh Reza.. Rank 11 Elo 2094 (-31),40,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2314 (+2),21-14 / 21-10,HU Ling .. / JHENG Y.. Rank 57 Elo 1760 (-3),32,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,MS,Anders ANTONSEN (2) Rank 2 Elo 2385 (+16),21-23 / 21-18 / 21-14,Koki WATANABE Rank 11 Elo 2258 (-16),81,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WS,ZHANG Beiwen Rank 15 Elo 2099 (+26),21-14 / 21-18,Mia BLICHFELDT Rank 27 Elo 2102 (-26),36,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,MS,SHI Yu Qi (1) Rank 1 Elo 2470 (+11),21-18 / 21-16,LU Guang Zu Rank 16 Elo 2242 (-10),45,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,MD,ONG Yew.. / TEO Ee Yi Rank 24 Elo 1934 (+23),23-21 / 16-21 / 21-18,JIN Yong / KANG Min.. Rank Elo 1885 (-25),69,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WS,Putri Kusuma WARDANI Rank 17 Elo 2157 (+10),21-16 / 21-12,Julie Dawall JAKOBSEN Rank 36 Elo 1917 (-11),30,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,MS,LI Shi Feng (7) Rank 7 Elo 2307 (+10),21-8 / 15-21 / 23-21,PRANNOY H. S. Rank 26 Elo 2077 (-11),82,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WS,Ratchanok INTANON Rank 16 Elo 2172 (+31),21-17 / 21-14,Pornpawee CHOCHU.. (8) Rank 13 Elo 2251 (-31),37,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 1978 (+20),21-19 / 21-17,KIM Hye .. / KONG He.. Rank 65 Elo 1888 (-22),59,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WS,AN Se Young (1) Rank 1 Elo 2606 (+2),21-15 / 21-15,NGUYEN Thuy Linh Rank 34 Elo 1987 (-2),38,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,XD,CHEN Ta.. / TOH Ee .. (3) Rank 5 Elo 2207 (+4),21-8 / 21-14,LU Ming .. / HUNG En-.. Rank 51 Elo 1764 (-5),30,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WD,JIA Yi Fan / ZHANG S.. Rank 129 Elo 1997 (+24),15-21 / 21-18 / 21-19,Treesa J.. / GAYATRI.. (6) Rank 11 Elo 1959 (-24),82,https://badmintonranks.com/tournament?id=14377,3
2025-01-09,Round 2,WS,WANG Zhi Yi (2) Rank 2 Elo 2480 (+2),21-17 / 21-13,CHIU Pin-Chian Rank 32 Elo 1907 (-2),40,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,MS,Kunlavut VITIDSARN (5) Rank 5 Elo 2341 (+16),21-7 / 21-10,Anthony Sinisuka GINTI.. Rank 10 Elo 2201 (-16),42,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,MS,Kodai NARAOKA (8) Rank 8 Elo 2256 (+23),21-14 / 21-14,LIN Chun-Yi Rank 14 Elo 2213 (-22),43,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,MS,CHI Yu Jen Rank 32 Elo 2073 (+31),15-21 / 21-14 / 21-12,LEE Cheuk Yiu Rank 21 Elo 2139 (-31),57,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,WD,LI Yi jing / LUO Xu .. (4) Rank 7 Elo 2116 (+15),11-21 / 21-16 / 21-7,Benyapa .. / Nuntakarn.. Rank 18 Elo 1960 (-15),60,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,XD,YANG Po.. / HU Ling .. (6) Rank 10 Elo 1928 (+14),16-21 / 21-9 / 24-22,Callum H.. / Estelle VA.. Rank 35 Elo 1753 (-19),57,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,XD,Thom GI.. / Delphine .. Rank 15 Elo 2071 (+25),18-21 / 21-12 / 22-20,GUO Xin .. / CHEN Fa.. (8) Rank 12 Elo 2061 (-25),77,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,MD,KIM Won .. / SEO Seun.. Rank Elo 1635 (+96),21-17 / 21-16,LIANG W.. / WANG C.. (2) Rank 2 Elo 2270 (-50),39,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,XD,Dechapol.. / Supissara .. Rank 57 Elo 2013 (+46),21-14 / 21-19,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2346 (-44),32,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,WS,YEO Jia Min (7) Rank 12 Elo 2148 (+34),21-14 / 21-10,GAO Fang jie Rank 18 Elo 2271 (-33),33,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,XD,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2443 (+1),21-11 / 21-10,Alexande.. / Julie MAC.. Rank 50 Elo 1752 (-1),34,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,MS,NG Ka Long Angus Rank 17 Elo 2190 (+21),23-21 / 10-21 / 21-17,Toma Junior POPOV Rank 19 Elo 2136 (-22),84,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,XD,CHENG .. / ZHANG .. (7) Rank 11 Elo 2006 (+14),21-13 / 22-20,DHRUV .. / Tanisha C.. Rank 69 Elo 1833 (-16),44,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,MD,CHEN Bo.. / LIU Yi Rank 18 Elo 1969 (+30),21-17 / 16-21 / 21-15,CHIU Hsi.. / WANG Ch.. Rank 35 Elo 2008 (-30),59,https://badmintonranks.com/tournament?id=14377,4
2025-01-09,Round 2,XD,Hiroki MI.. / Natsu SAI.. Rank 14 Elo 1958 (+29),21-17 / 21-17,Dejan FE.. / Gloria E.. (5) Rank 8 Elo 1991 (-29),42,https://badmintonranks.com/tournament?id=14377,4
2025-01-08,Round 1,WD,HU Ling .. / JHENG Y.. Rank 57 Elo 1744 (+16),14-21 / 17-18 Ret.,Setyana .. / Sara THY.. Rank Elo 1781 (-15),40,https://badmintonranks.com/tournament?id=14377,4
2025-01-08,Round 1,MD,Nur Mohd.. / TAN Wee .. Rank 32 Elo 1904 (+15),21-15 / 12-21 / 21-18,XIE Hao .. / ZENG Wei.. Rank 40 Elo 1734 (-20),60,https://badmintonranks.com/tournament?id=14377,4
2025-01-08,Round 1,WS,Julie Dawall JAKOBSEN Rank 36 Elo 1904 (+13),21-14 / 21-12,AAKARSHI KASHYAP Rank 46 Elo 1691 (-19),36,https://badmintonranks.com/tournament?id=14377,4
2025-01-08,Round 1,MD,Satwiksai.. / Chirag S.. (7) Rank 9 Elo 2191 (+3),21-10 / 16-21 / 21-5,LU Ming .. / TANG Kai .. Rank 43 Elo 1705 (-5),56,https://badmintonranks.com/tournament?id=14377,4
2025-01-08,Round 1,MD,LEE Fan.. / LEE Fang-.. Rank 27 Elo 1811 (+28),21-16 / 21-12,LIU Kuan.. / YANG Po .. Rank 33 Elo 1771 (-30),37,https://badmintonranks.com/tournament?id=14377,4
2025-01-08,Round 1,WD,SUNG Sh.. / YU Chien .. Rank 22 Elo 1778 (+17),21-15 / 21-15,ONG Xin .. / Carmen TI.. Rank 125 Elo 1597 (-29),39,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2313 (+1),21-9 / 21-6,Paulina C.. / Kornelia M.. Rank 69 Elo 1663 (-2),25,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WS,Pornpawee CHOCHU.. (8) Rank 13 Elo 2247 (+4),21-17 / 18-21 / 21-8,Anupama UPADHYAYA Rank 45 Elo 1796 (-4),58,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,MD,Sabar Ka.. / Moh Reza.. Rank 11 Elo 2092 (+2),7-12 Ret.,Rasmus .. / Frederik S.. Rank 15 Elo 1887 (-3),12,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,XD,Dechapol.. / Supissara .. Rank 57 Elo 1995 (+18),21-12 / 21-14,YE Hong .. / Nicole Go.. Rank 64 Elo 1875 (-19),29,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,MD,Aaron CH.. / SOH Wo.. (5) Rank 6 Elo 2148 (+4),21-15 / 16-21 / 21-10,CHEN Z.. / Presley S.. Rank 37 Elo 1740 (-6),58,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,XD,GUO Xin .. / CHEN Fa.. (8) Rank 12 Elo 2049 (+12),21-13 / 21-16,CHEN Ch.. / HSU Yin-.. Rank 30 Elo 1840 (-14),34,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,MS,LIN Chun-Yi Rank 14 Elo 2193 (+20),9-21 / 21-18 / 21-7,Rasmus GEMKE Rank 30 Elo 2127 (-21),58,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WD,Misaki M.. / Chiharu S.. Rank Elo 1800 (+34),23-21 / 21-12,Tanisha .. / Ashwini P.. (8) Rank 16 Elo 1823 (-33),49,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,MD,JIN Yong / KANG Min.. Rank Elo 1868 (+17),21-18 / 21-14,CHEN Zh.. / LIN Yu Chi.. Rank 39 Elo 1716 (-23),39,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,XD,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2343 (+3),18-21 / 21-8 / 23-21,Ruttanap.. / Jhenicha .. Rank 26 Elo 1869 (-4),55,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,MD,ONG Yew.. / TEO Ee Yi Rank 24 Elo 1889 (+45),15-21 / 21-17 / 21-13,Fajar ALF.. / Muhamm.. (4) Rank 4 Elo 2117 (-40),62,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WS,HAN Yue (3) Rank 5 Elo 2315 (+5),22-20 / 21-7,PAI Yu Po Rank 30 Elo 1900 (-5),38,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WS,CHIU Pin-Chian Rank 32 Elo 1889 (+18),21-11 / 19-21 / 21-17,Lauren LAM Rank 41 Elo 1759 (-22),56,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,MS,Anders ANTONSEN (2) Rank 2 Elo 2379 (+6),21-17 / 21-10,WANG Tzu Wei Rank 24 Elo 2009 (-5),46,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,MS,Kodai NARAOKA (8) Rank 8 Elo 2244 (+12),23-21 / 21-9,Christo POPOV Rank 25 Elo 2042 (-12),41,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WD,Yuki FUK.. / Mayu MAT.. Rank 93 Elo 1969 (+9),21-16 / 21-17,Julie MA.. / Ciara TOR.. Rank 41 Elo 1701 (-14),43,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WS,Malvika BANSOD Rank 31 Elo 1913 (+25),21-15 / 21-16,GOH Jin Wei Rank 42 Elo 1876 (-26),45,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,XD,Thom GI.. / Delphine .. Rank 15 Elo 2063 (+8),21-9 / 21-12,Mads VE.. / Christine .. Rank 28 Elo 1758 (-11),34,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WD,LI Yi jing / LUO Xu .. (4) Rank 7 Elo 2112 (+4),21-14 / 21-14,FAN Ka Y.. / YAU Mau .. Rank 63 Elo 1697 (-7),35,https://badmintonranks.com/tournament?id=14377,5
2025-01-08,Round 1,WS,Pornpicha CHOEIKEEW.. Rank 44 Elo 1809 (+38),21-7 / 15-21 / 21-17,Kaoru SUGIYAMA Rank 39 Elo 1876 (-34),56,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,WS,WANG Zhi Yi (2) Rank 2 Elo 2478 (+2),21-9 / 21-13,HSU Wen Chi Rank 29 Elo 1942 (-2),33,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MD,KIM Won .. / SEO Seun.. Rank Elo 1500 (+135),21-17 / 21-11,Junaidi A.. / YAP Roy .. Rank 23 Elo 1873 (-53),45,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MS,Anthony Sinisuka GINTI.. Rank 10 Elo 2182 (+19),21-12 / 21-18,LEE Chia Hao Rank 23 Elo 2095 (-19),41,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MS,LI Shi Feng (7) Rank 7 Elo 2300 (+7),21-11 / 21-16,Priyanshu RAJAWAT Rank 34 Elo 1970 (-7),39,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,WD,KIM Hye .. / KONG He.. Rank 65 Elo 1871 (+17),21-12 / 21-9,YEUNG .. / YEUNG .. (7) Rank 15 Elo 1714 (-23),41,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MS,Koki WATANABE Rank 11 Elo 2242 (+16),21-13 / 21-18,LOH Kean Yew Rank 13 Elo 2108 (-17),46,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,XD,Sathish K.. / Aadya VA.. Rank 34 Elo 1699 (+28),21-13 / 21-15,Ashith S.. / Amrutha P.. Rank 54 Elo 1583 (-40),27,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MD,LIANG W.. / WANG C.. (2) Rank 2 Elo 2265 (+5),21-18 / 21-18,KIM Gi Ju.. / KIM Sa R.. Rank 74 Elo 1860 (-5),34,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,WD,Benyapa .. / Nuntakarn.. Rank 18 Elo 1957 (+3),21-17 / 21-10,Rutaparn.. / Swetaparn.. Rank 38 Elo 1489 (-10),36,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,WS,GAO Fang jie Rank 18 Elo 2265 (+6),19-21 / 21-19 / 21-13,Kirsty GILMOUR Rank 28 Elo 1940 (-7),67,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MS,NG Ka Long Angus Rank 17 Elo 2157 (+33),16-21 / 21-19 / 21-11,WENG Hong Yang Rank 20 Elo 2265 (-33),76,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MS,Kunlavut VITIDSARN (5) Rank 5 Elo 2323 (+18),21-11 / 12-21 / 23-21,Alex LANIER Rank 18 Elo 2227 (-19),80,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,XD,CHENG .. / ZHANG .. (7) Rank 11 Elo 1991 (+15),21-8 / 21-12,Robin TA.. / Alexandra .. Rank 124 Elo 1823 (-17),29,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,XD,GOH Soo.. / LAI Shev.. (4) Rank 6 Elo 2058 (+6),21-15 / 21-19,Presley S.. / Jennie GA.. Rank 106 Elo 1687 (-9),36,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MS,PRANNOY H. S. Rank 26 Elo 2059 (+18),21-12 / 17-21 / 21-15,Brian YANG Rank 28 Elo 1944 (-19),89,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,XD,DHRUV .. / Tanisha C.. Rank 69 Elo 1799 (+34),21-13 / 21-14,KO Sung .. / EOM Hye .. Rank 102 Elo 1819 (-33),30,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,MS,Toma Junior POPOV Rank 19 Elo 2093 (+43),21-8 / 14-21 / 26-24,Jonatan CHRISTIE (3) Rank 3 Elo 2358 (-41),81,https://badmintonranks.com/tournament?id=14377,6
2025-01-08,Round 1,WS,YEO Jia Min (7) Rank 12 Elo 2137 (+11),21-16 / 21-13,SUNG Shuo Yun Rank 24 Elo 1907 (-12),45,https://badmintonranks.com/tournament?id=14377,6
2025-01-07,Round 1,MS,CHI Yu Jen Rank 32 Elo 2032 (+41),21-14 / 21-7,Lakshya SEN Rank 12 Elo 2251 (-39),35,https://badmintonranks.com/tournament?id=14377,6
2025-01-07,Round 1,WS,Putri Kusuma WARDANI Rank 17 Elo 2121 (+36),21-8 / 21-14,Gregoria Mariska TUN.. (4) Rank 6 Elo 2276 (-36),31,https://badmintonranks.com/tournament?id=14377,7
