date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number
2021-01-29,Group B,WS,PUSARLA V. Sindhu Rank 7 Elo 2280 (+12),21-18 / 21-15,Pornpawee CHOCHUW.. Rank 13 Elo 2255 (-11),42,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group A,MS,Anthony Sinisuka GINTI.. Rank 6 Elo 2377 (+9),21-12 / 15-21 / 21-13,LEE Zii Jia Rank 10 Elo 2289 (-9),50,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group A,MD,Ben LANE / Sean VEN.. Rank 32 Elo 1936 (+19),21-15 / 21-13,ONG Yew.. / TEO Ee .. (4) Rank 15 Elo 2072 (-18),38,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group A,WS,AN Se Young (4) Rank 9 Elo 2301 (+20),21-16 / 14-21 / 21-19,Carolina MARIN (1) Rank 6 Elo 2530 (-20),55,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group B,MD,Hendra S.. / Mohamm.. (3) Rank 2 Elo 2285 (+7),18-21 / 21-17 / 21-11,Aaron CH.. / SOH Wo.. (2) Rank 9 Elo 2142 (-8),45,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group B,MS,NG Ka Long Angus Rank 8 Elo 2291 (+6),12-21 / 21-18 / 21-19,KIDAMBI Srikanth Rank 14 Elo 2098 (-6),65,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group A,WD,CHOW M.. / LEE Meng.. Rank 14 Elo 1884 (+24),21-13 / 21-17,Greysia P.. / Apriyani .. (1) Rank 8 Elo 2174 (-21),49,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group A,MD,LEE Yang / WANG C.. (1) Rank 7 Elo 2273 (+4),21-17 / 21-13,Marcus E.. / Chris LAN.. Rank 22 Elo 1988 (-4),41,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group B,WD,Jongkolp.. / Rawinda .. Rank 11 Elo 1986 (+4),21-13 / 21-14,Linda EF.. / Isabel LO.. Rank 31 Elo 1696 (-6),39,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group B,WD,KIM So Y.. / KONG H.. (2) Rank 6 Elo 2206 (+3),21-14 / 21-18,Chloe CO.. / Lauren S.. (4) Rank 18 Elo 1857 (-3),45,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group A,WD,LEE So H.. / SHIN Se.. (3) Rank 4 Elo 2194 (+2),21-12 / 21-16,Vivian H.. / YAP Chen.. Rank 25 Elo 1790 (-3),40,https://badmintonranks.com/tournament?id=10618,2
2021-01-29,Group B,MD,CHOI Sol.. / SEO Seun.. Rank 8 Elo 2102 (+7),21-11 / 17-21 / 21-16,Vladimir I.. / Ivan SOZ.. Rank 24 Elo 1955 (-8),55,https://badmintonranks.com/tournament?id=10618,2
2021-01-28,Group A,XD,Praveen .. / Melati Dae.. Rank 4 Elo 2205 (+7),22-20 / 21-19,Marcus E.. / Lauren S.. (1) Rank 9 Elo 2044 (-8),42,https://badmintonranks.com/tournament?id=10618,2
2021-01-28,Group A,MS,Viktor AXELSEN (1) Rank 4 Elo 2541 (+5),21-15 / 21-4,LEE Zii Jia Rank 10 Elo 2294 (-5),32,https://badmintonranks.com/tournament?id=10618,2
2021-01-28,Group B,XD,Hafiz FAI.. / Gloria Em.. Rank 8 Elo 2044 (+8),15-21 / 22-20 / 21-15,Mark LA.. / Isabel LO.. (2) Rank 17 Elo 1909 (-9),68,https://badmintonranks.com/tournament?id=10618,2
2021-01-28,Group A,XD,SEO Seu.. / CHAE Yu .. Rank 6 Elo 2159 (+17),21-17 / 21-17,Dechapol.. / Sapsiree .. (3) Rank 3 Elo 2287 (-17),49,https://badmintonranks.com/tournament?id=10618,2
2021-01-28,Group B,MS,Anders ANTONSEN (2) Rank 3 Elo 2396 (+10),21-19 / 21-16,NG Ka Long Angus Rank 8 Elo 2300 (-9),46,https://badmintonranks.com/tournament?id=10618,2
2021-01-28,Group A,MS,CHOU Tien Chen (3) Rank 2 Elo 2350 (+14),21-19 / 21-11,Anthony Sinisuka GINTI.. Rank 6 Elo 2391 (-14),45,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group B,XD,Thom GI.. / Delphine .. (4) Rank 15 Elo 2006 (+15),21-17 / 21-9,GOH Soo.. / LAI Shevo.. Rank 12 Elo 2052 (-14),36,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group B,WS,Pornpawee CHOCHUW.. Rank 13 Elo 2233 (+22),21-17 / 21-11,TAI Tzu Ying (2) Rank 1 Elo 2598 (-22),37,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group A,WS,AN Se Young (4) Rank 9 Elo 2299 (+2),21-13 / 21-17,Evgeniya KOSETSKAYA Rank 25 Elo 1885 (-2),35,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group A,WD,Greysia P.. / Apriyani .. (1) Rank 8 Elo 2172 (+2),21-17 / 21-7,Vivian H.. / YAP Chen.. Rank 25 Elo 1793 (-3),35,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group A,WD,LEE So H.. / SHIN Se.. (3) Rank 4 Elo 2190 (+4),21-15 / 21-17,CHOW M.. / LEE Meng.. Rank 14 Elo 1889 (-5),46,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group B,WS,Ratchanok INTANON (3) Rank 5 Elo 2378 (+10),21-18 / 21-13,PUSARLA V. Sindhu Rank 7 Elo 2290 (-10),43,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group B,MS,WANG Tzu Wei (4) Rank 12 Elo 2206 (+9),19-21 / 21-9 / 21-19,KIDAMBI Srikanth Rank 14 Elo 2108 (-10),78,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group A,WS,Carolina MARIN (1) Rank 6 Elo 2525 (+5),21-16 / 21-13,Michelle LI Rank 10 Elo 2256 (-4),35,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group B,MD,Vladimir I.. / Ivan SOZ.. Rank 24 Elo 1933 (+22),21-19 / 21-16,Aaron CH.. / SOH Wo.. (2) Rank 9 Elo 2162 (-20),33,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group B,WD,KIM So Y.. / KONG H.. (2) Rank 6 Elo 2200 (+6),21-12 / 21-14,Jongkolp.. / Rawinda .. Rank 11 Elo 1992 (-6),49,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group B,WD,Chloe CO.. / Lauren S.. (4) Rank 18 Elo 1848 (+9),20-22 / 21-16 / 21-12,Linda EF.. / Isabel LO.. Rank 31 Elo 1708 (-12),68,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group A,MD,ONG Yew.. / TEO Ee .. (4) Rank 15 Elo 2061 (+11),21-19 / 21-18,Marcus E.. / Chris LAN.. Rank 22 Elo 1999 (-11),53,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group A,MD,LEE Yang / WANG C.. (1) Rank 7 Elo 2270 (+3),21-14 / 21-18,Ben LANE / Sean VEN.. Rank 32 Elo 1940 (-4),41,https://badmintonranks.com/tournament?id=10618,3
2021-01-28,Group B,MD,CHOI Sol.. / SEO Seun.. Rank 8 Elo 2082 (+20),21-19 / 21-16,Hendra S.. / Mohamm.. (3) Rank 2 Elo 2304 (-19),36,https://badmintonranks.com/tournament?id=10618,3
2021-01-27,Group A,MS,Viktor AXELSEN (1) Rank 4 Elo 2533 (+8),21-17 / 21-8,Anthony Sinisuka GINTI.. Rank 6 Elo 2399 (-8),39,https://badmintonranks.com/tournament?id=10618,3
2021-01-27,Group B,XD,GOH Soo.. / LAI Shevo.. Rank 12 Elo 2044 (+8),14-21 / 21-18 / 21-18,Mark LA.. / Isabel LO.. (2) Rank 17 Elo 1918 (-9),55,https://badmintonranks.com/tournament?id=10618,3
2021-01-27,Group A,XD,Dechapol.. / Sapsiree .. (3) Rank 3 Elo 2276 (+11),21-13 / 16-21 / 21-11,Praveen .. / Melati Dae.. Rank 4 Elo 2216 (-11),54,https://badmintonranks.com/tournament?id=10618,3
2021-01-27,Group A,XD,SEO Seu.. / CHAE Yu .. Rank 6 Elo 2150 (+9),21-12 / 21-12,Marcus E.. / Lauren S.. (1) Rank 9 Elo 2053 (-9),37,https://badmintonranks.com/tournament?id=10618,3
2021-01-27,Group B,WS,Pornpawee CHOCHUW.. Rank 13 Elo 2214 (+19),15-21 / 21-11 / 21-18,Ratchanok INTANON (3) Rank 5 Elo 2397 (-19),62,https://badmintonranks.com/tournament?id=10618,3
2021-01-27,Group A,MS,CHOU Tien Chen (3) Rank 2 Elo 2339 (+11),21-16 / 12-21 / 21-11,LEE Zii Jia Rank 10 Elo 2306 (-12),57,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group B,MS,WANG Tzu Wei (4) Rank 12 Elo 2189 (+17),21-10 / 21-14,NG Ka Long Angus Rank 8 Elo 2317 (-17),40,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group B,XD,Thom GI.. / Delphine .. (4) Rank 15 Elo 1990 (+16),14-21 / 21-14 / 21-17,Hafiz FAI.. / Gloria Em.. Rank 8 Elo 2059 (-15),68,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group A,WD,Greysia P.. / Apriyani .. (1) Rank 8 Elo 2157 (+15),21-17 / 22-24 / 21-15,LEE So H.. / SHIN Se.. (3) Rank 4 Elo 2205 (-15),94,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group B,MS,Anders ANTONSEN (2) Rank 3 Elo 2392 (+4),15-21 / 21-16 / 21-18,KIDAMBI Srikanth Rank 14 Elo 2112 (-4),77,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group A,WS,Carolina MARIN (1) Rank 6 Elo 2525 (+0),21-19 / 21-14,Evgeniya KOSETSKAYA Rank 25 Elo 1886 (-1),40,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group B,WS,TAI Tzu Ying (2) Rank 1 Elo 2595 (+3),19-21 / 21-12 / 21-17,PUSARLA V. Sindhu Rank 7 Elo 2294 (-4),59,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group B,MD,Hendra S.. / Mohamm.. (3) Rank 2 Elo 2302 (+2),21-18 / 15-21 / 21-17,Vladimir I.. / Ivan SOZ.. Rank 24 Elo 1936 (-3),52,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group A,WS,AN Se Young (4) Rank 9 Elo 2287 (+12),21-12 / 21-17,Michelle LI Rank 10 Elo 2268 (-12),40,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group A,MD,LEE Yang / WANG C.. (1) Rank 7 Elo 2264 (+6),21-18 / 24-22,ONG Yew.. / TEO Ee .. (4) Rank 15 Elo 2068 (-7),40,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group A,WD,CHOW M.. / LEE Meng.. Rank 14 Elo 1877 (+12),21-16 / 10-21 / 21-15,Vivian H.. / YAP Chen.. Rank 25 Elo 1806 (-13),66,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group B,WD,KIM So Y.. / KONG H.. (2) Rank 6 Elo 2199 (+1),21-11 / 19-21 / 21-11,Linda EF.. / Isabel LO.. Rank 31 Elo 1711 (-3),59,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group A,MD,Ben LANE / Sean VEN.. Rank 32 Elo 1922 (+18),22-20 / 21-15,Marcus E.. / Chris LAN.. Rank 22 Elo 2016 (-17),53,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group B,WD,Jongkolp.. / Rawinda .. Rank 11 Elo 1983 (+9),21-10 / 21-11,Chloe CO.. / Lauren S.. (4) Rank 18 Elo 1858 (-10),33,https://badmintonranks.com/tournament?id=10618,4
2021-01-27,Group B,MD,Aaron CH.. / SOH Wo.. (2) Rank 9 Elo 2151 (+11),21-14 / 21-19,CHOI Sol.. / SEO Seun.. Rank 8 Elo 2092 (-10),38,https://badmintonranks.com/tournament?id=10618,4
