date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
5/6/2025,Round 2,WS,GAO Fang jie Rank 14 Elo 2229 (+22),19-21 / 21-19 / 21-10,Tomoka MIYAZAKI (7) Rank 7 Elo 2180 (-22),68.0,https://badmintonranks.com/tournament?id=14466,2,Indonesia Open 2025,GAO Fang jie,14.0,2229,Tomoka MIYAZAKI (7),7.0,2180
5/6/2025,Round 2,WD,Rin IWANAGA / Kie NAKANISHI (6) Rank 5 Elo 2149 (+3),21-15 / 21-16,ONG Xin Yee / Carmen TING Rank 47 Elo 1659 (-5),42.0,https://badmintonranks.com/tournament?id=14466,2,Indonesia Open 2025,Rin IWANAGA / Kie NAKANISHI (6),5.0,2149,ONG Xin Yee / Carmen TING,47.0,1659
5/6/2025,Round 2,MS,CHOU Tien Chen (6) Rank 7 Elo 2139 (+29),21-18 / 9-21 / 21-17,Christo POPOV Rank 20 Elo 2185 (-29),70.0,https://badmintonranks.com/tournament?id=14466,2,Indonesia Open 2025,CHOU Tien Chen (6),7.0,2139,Christo POPOV,20.0,2185
5/6/2025,Round 2,WS,WANG Zhi Yi (2) Rank 2 Elo 2473 (+2),21-13 / 19-21 / 21-14,Kirsty GILMOUR Rank 28 Elo 1952 (-2),60.0,https://badmintonranks.com/tournament?id=14466,2,Indonesia Open 2025,WANG Zhi Yi (2),2.0,2473,Kirsty GILMOUR,28.0,1952
5/6/2025,Round 2,MD,Fajar ALFIAN / Muhammad Shohibul FIKRI (6) Rank 5 Elo 2061 (+24),21-18 / 21-12,CHEN Bo Yang / LIU Yi Rank 13 Elo 2031 (-24),45.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,Fajar ALFIAN / Muhammad Shohibul FIKRI (6),5.0,2061,CHEN Bo Yang / LIU Yi,13.0,2031
5/6/2025,Round 2,MD,GOH Sze Fei / Nur IZZUDDIN (1) Rank 1 Elo 2138 (+7),21-14 / 16-21 / 21-14,Nur Mohd Azriyn Ayub / TAN Wee Kiong Rank 28 Elo 1801 (-8),54.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,GOH Sze Fei / Nur IZZUDDIN (1),1.0,2138,Nur Mohd Azriyn Ayub / TAN Wee Kiong,28.0,1801
5/6/2025,Round 2,MD,HUANG Di / LIU Yang Rank 24 Elo 1869 (+49),21-17 / 13-21 / 21-16,LIANG Wei Keng / WANG Chang (4) Rank 4 Elo 2148 (-42),59.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,HUANG Di / LIU Yang,24.0,1869,LIANG Wei Keng / WANG Chang (4),4.0,2148
5/6/2025,Round 2,WD,LIU Sheng Shu / TAN Ning (1) Rank 1 Elo 2331 (+4),21-10 / 22-20,HSIEH Pei Lan / HUNG En-Tzu Rank 13 Elo 1918 (-5),40.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,LIU Sheng Shu / TAN Ning (1),1.0,2331,HSIEH Pei Lan / HUNG En-Tzu,13.0,1918
5/6/2025,Round 2,WD,KIM Hye Rin / KONG Hee Yong (7) Rank 7 Elo 2192 (+24),24-22 / 21-18,JIA Yi Fan / ZHANG Shu Xian Rank 8 Elo 2183 (-25),49.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,KIM Hye Rin / KONG Hee Yong (7),7.0,2192,JIA Yi Fan / ZHANG Shu Xian,8.0,2183
5/6/2025,Round 2,MD,KIM Won Ho / SEO Seung Jae (5) Rank 6 Elo 2180 (+7),17-21 / 21-11 / 21-19,Takumi NOMURA / Yuichi SHIMABUKURO Rank 35 Elo 1844 (-8),55.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,KIM Won Ho / SEO Seung Jae (5),6.0,2180,Takumi NOMURA / Yuichi SHIMABUKURO,35.0,1844
