date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number
2025-08-28,Round 3,XD,DHRUV .. / Tanisha .. (16) Rank 17 Elo 1833 (+54),19-21 / 21-12 / 21-15,TANG Ch.. / TSE Ying.. (5) Rank 5 Elo 2115 (-45),63,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,WD,KIM Hye .. / KONG H.. (5) Rank 5 Elo 2217 (+9),21-17 / 21-6,HSIEH P.. / HUNG E.. (11) Rank 11 Elo 1953 (-10),38,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,XD,CHEN Ta.. / TOH Ee .. (4) Rank 4 Elo 2100 (+24),14-21 / 21-19 / 21-17,Jafar HID.. / Felisha Al.. (11) Rank 11 Elo 2057 (-24),68,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,WS,Akane YAMAGUCHI (5) Rank 5 Elo 2412 (+9),21-11 / 21-17,Supanida KATETHONG (11) Rank 11 Elo 2119 (-8),34,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,WS,SIM Yu Jin (12) Rank 12 Elo 2233 (+25),21-15 / 21-18,Gregoria Mariska TUN.. (7) Rank 7 Elo 2207 (-25),31,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,XD,HOO Pan.. / CHENG .. (15) Rank 16 Elo 1846 (+48),13-21 / 23-21 / 21-17,GOH Soo.. / LAI Shev.. (6) Rank 6 Elo 2035 (-41),55,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,MS,LOH Kean Yew (9) Rank 9 Elo 2265 (+20),5-21 / 21-19 / 21-19,Kodai NARAOKA (8) Rank 8 Elo 2171 (-20),63,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,WS,Putri Kusuma WARDA.. (9) Rank 9 Elo 2203 (+22),21-12 / 21-11,Tomoka MIYAZAKI (8) Rank 8 Elo 2141 (-22),38,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,XD,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2327 (+6),21-15 / 21-11,Jesper T.. / Amalie M.. (10) Rank 10 Elo 1986 (-7),32,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,XD,GUO Xin .. / CHEN Fa.. (7) Rank 7 Elo 2106 (+7),21-13 / 21-10,YANG Po.. / HU Ling .. (13) Rank 13 Elo 1778 (-10),28,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,XD,Hiroki MI.. / Natsu SA.. (9) Rank 9 Elo 2045 (+41),8-21 / 21-19 / 21-16,Dechapol.. / Supissar.. (3) Rank 3 Elo 2227 (-40),49,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,WD,Nami MA.. / Chiharu .. (3) Rank 3 Elo 2251 (+5),21-13 / 21-16,YEUNG .. / YEUNG .. (15) Rank 17 Elo 1845 (-6),41,https://badmintonranks.com/tournament?id=14522,4
2025-08-28,Round 3,XD,CHENG .. / ZHANG .. (12) Rank 12 Elo 1974 (+29),23-21 / 21-12,Mathias .. / Alexandra .. Rank 194 Elo 1981 (-29),51,https://badmintonranks.com/tournament?id=14522,4
2025-08-27,Round 2,MS,Kunlavut VITIDSARN (3) Rank 3 Elo 2403 (+2),21-19 / 21-6,KIM Byung Jae Rank 102 Elo 1752 (-1),48,https://badmintonranks.com/tournament?id=14522,4
2025-08-27,Round 2,MS,JEON Hyeok Jin Rank 38 Elo 2003 (+32),21-12 / 21-9,Yushi TANAKA Rank 27 Elo 2061 (-31),41,https://badmintonranks.com/tournament?id=14522,4
2025-08-27,Round 2,MD,LEE Jhe-.. / YANG Po.. (16) Rank 18 Elo 1861 (+17),21-5 / 21-18,NGUYEN.. / TRAN Din.. Rank 126 Elo 1694 (-24),23,https://badmintonranks.com/tournament?id=14522,4
2025-08-27,Round 2,MD,CHEN Bo.. / LIU Yi (11) Rank 11 Elo 1967 (+10),21-7 / 21-19,Jiří KRÁL / Ondřej KR.. Rank 71 Elo 1706 (-15),36,https://badmintonranks.com/tournament?id=14522,4
2025-08-27,Round 2,WS,GAO Fang jie (14) Rank 14 Elo 2240 (+3),21-17 / 21-18,VU Thi Trang Rank 170 Elo 1780 (-5),54,https://badmintonranks.com/tournament?id=14522,4
2025-08-27,Round 2,MS,Anders ANTONSEN (2) Rank 2 Elo 2339 (+7),21-8 / 17-21 / 23-21,PRANNOY H. S. Rank 34 Elo 2012 (-7),81,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WD,KIM Hye .. / KONG H.. (5) Rank 5 Elo 2211 (+6),21-19 / 21-9,Lauren L.. / Allison Qu.. Rank 21 Elo 1850 (-7),39,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WS,HAN Yue (3) Rank 3 Elo 2367 (+9),24-22 / 21-13,ZHANG Beiwen Rank 27 Elo 2092 (-9),36,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MD,GOH Sze.. / Nur IZZU.. (3) Rank 3 Elo 2101 (+9),19-21 / 21-10 / 21-17,CHEN Z.. / Presley S.. Rank 30 Elo 1828 (-11),51,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MS,Victor LAI Rank 51 Elo 1959 (+47),13-21 / 21-12 / 21-10,LU Guang Zu (11) Rank 11 Elo 2226 (-43),69,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MS,Alwi FARHAN Rank 23 Elo 2160 (+33),21-17 / 22-20,LIN Chun-Yi (12) Rank 12 Elo 2246 (-33),48,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MD,Rasmus .. / Frederik S.. Rank 21 Elo 1942 (+36),21-18 / 18-21 / 26-24,Sabar Ka.. / Moh Rez.. (8) Rank 8 Elo 2037 (-34),80,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WD,Lanny Tri.. / Siti Fadia.. (12) Rank 14 Elo 2005 (+9),21-13 / 21-12,Tea MAR.. / Flavie VAL.. Rank 56 Elo 1705 (-13),30,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WD,HSIEH P.. / HUNG E.. (11) Rank 11 Elo 1945 (+8),21-9 / 21-6,Abbygael.. / Lizzie TOL.. Rank 59 Elo 1636 (-15),26,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WS,Michelle LI (16) Rank 16 Elo 2105 (+10),21-14 / 17-21 / 21-10,Ozge BAYRAK Rank 106 Elo 1844 (-12),51,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MS,Toma Junior POPOV (15) Rank 15 Elo 2175 (+6),21-17 / 21-9,Viren NETTASINGHE Rank 76 Elo 1786 (-6),41,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WS,AN Se Young (1) Rank 1 Elo 2766 (+0),21-15 / 21-7,Yvonne LI Rank 55 Elo 1801 (-0),36,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WS,CHEN Yu Fei (4) Rank 4 Elo 2630 (+2),21-13 / 16-21 / 21-10,Mia BLICHFELDT Rank 26 Elo 2052 (-2),67,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WS,NGUYEN Thuy Linh Rank 22 Elo 2034 (+18),21-17 / 23-21,Kirsty GILMOUR Rank 31 Elo 1918 (-20),44,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MD,Aaron CH.. / SOH Wo.. (2) Rank 2 Elo 2200 (+3),21-15 / 21-16,Christoph.. / Matthew .. Rank 40 Elo 1748 (-5),33,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MS,Alex LANIER (7) Rank 7 Elo 2312 (+3),21-17 / 21-13,Aria DINATA Rank 85 Elo 1821 (-4),44,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,XD,CHEN Ta.. / TOH Ee .. (4) Rank 4 Elo 2096 (+4),21-16 / 21-11,Rohan K.. / GADDE R.. Rank 33 Elo 1668 (-7),30,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MS,WENG Hong Yang (16) Rank 16 Elo 2228 (+17),21-19 / 21-13,LEE Chia Hao Rank 20 Elo 2108 (-18),47,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,XD,Jafar HID.. / Felisha Al.. (11) Rank 11 Elo 2050 (+7),21-19 / 22-20,Mihajlo T.. / Andjela VI.. Rank 86 Elo 1722 (-10),39,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,MD,LIANG W.. / WANG C.. (6) Rank 6 Elo 2112 (+3),21-16 / 21-19,Ruben G.. / Carlos PI.. Rank 101 Elo 1644 (-6),32,https://badmintonranks.com/tournament?id=14522,5
2025-08-27,Round 2,WD,Pearly TA.. / THINAAH.. (2) Rank 2 Elo 2221 (+3),21-17 / 21-14,LUI Lok L.. / TSANG Hi.. Rank 26 Elo 1766 (-5),37,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,MD,Satwiksai.. / Chirag S.. (9) Rank 9 Elo 2132 (+12),22-20 / 21-13,LIU Kuan.. / YANG Po .. Rank 23 Elo 1927 (-14),43,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,XD,GOH Soo.. / LAI Shev.. (6) Rank 6 Elo 2020 (+15),21-19 / 21-15,Pakkapo.. / Phataimas.. Rank 48 Elo 1862 (-18),30,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,MD,Junaidi A.. / YAP Roy .. Rank 22 Elo 1939 (+31),21-13 / 21-17,Dechapol.. / Kittinupo.. (12) Rank 12 Elo 1975 (-31),33,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,WS,WANG Zhi Yi (2) Rank 2 Elo 2557 (+2),21-18 / 21-7,LIN Hsiang Ti Rank 21 Elo 2002 (-2),39,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,WS,PUSARLA V. Sindhu (15) Rank 15 Elo 2053 (+9),21-19 / 21-15,LETSHANAA Karupathe.. Rank 40 Elo 1777 (-12),43,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,XD,HOO Pan.. / CHENG .. (15) Rank 16 Elo 1821 (+25),21-10 / 18-21 / 21-12,Malik BO.. / Leona MI.. Rank 55 Elo 1748 (-30),50,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,XD,Thom GI.. / Delphine .. (8) Rank 8 Elo 2034 (+10),21-9 / 21-15,Fabricio .. / Jaqueline .. Rank 58 Elo 1765 (-13),35,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,MS,SHI Yu Qi (1) Rank 1 Elo 2546 (+1),21-15 / 21-11,Julien CARRAGGI Rank 59 Elo 1786 (-1),38,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,XD,Jesper T.. / Amalie M.. (10) Rank 10 Elo 1960 (+26),21-19 / 21-16,LEE Jong.. / CHAE Yu .. Rank 67 Elo 1933 (-26),34,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,XD,YE Hong .. / Nicole Go.. Rank 19 Elo 1932 (+26),21-18 / 21-16,Ruttanap.. / Jhenicha .. (14) Rank 15 Elo 1895 (-26),31,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,WD,YEUNG .. / YEUNG .. (15) Rank 17 Elo 1826 (+19),21-15 / 21-15,SUNG Sh.. / YU Chien .. Rank 20 Elo 1674 (-27),38,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,WD,Yuki FUK.. / Mayu MA.. (8) Rank 8 Elo 2082 (+8),21-19 / 21-18,Gronya S.. / Angela YU Rank 30 Elo 1792 (-11),41,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,WD,Nami MA.. / Chiharu .. (3) Rank 3 Elo 2248 (+3),21-9 / 21-12,Bengisu .. / Nazlıcan I.. Rank 51 Elo 1752 (-4),33,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,WS,Putri Kusuma WARDA.. (9) Rank 9 Elo 2195 (+8),21-15 / 21-11,Juliana Viana VIEIRA Rank 68 Elo 1883 (-8),34,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,MS,LEE Cheuk Yiu (13) Rank 13 Elo 2109 (+6),21-16 / 23-21,Fabian ROTH Rank 95 Elo 1761 (-9),53,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,MS,Christo POPOV (10) Rank 10 Elo 2217 (+16),21-15 / 21-16,NG Ka Long Angus Rank 22 Elo 2081 (-17),46,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,XD,GUO Xin .. / CHEN Fa.. (7) Rank 7 Elo 2097 (+9),21-14 / 21-12,CHEN Ch.. / HSU Yin-.. Rank 21 Elo 1822 (-11),35,https://badmintonranks.com/tournament?id=14522,6
2025-08-27,Round 2,WS,Tomoka MIYAZAKI (8) Rank 8 Elo 2125 (+16),21-10 / 13-21 / 21-10,HSU Wen Chi Rank 36 Elo 1982 (-17),63,https://badmintonranks.com/tournament?id=14522,6
