date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number
2024-03-17,Final,MD,Fajar ALF.. / Muhamm.. (7) Rank 7 Elo 2174 (+28),21-16 / 21-16,Aaron CH.. / SOH Wo.. (5) Rank 5 Elo 2179 (-29),44,https://badmintonranks.com/tournament?id=12291,1
2024-03-17,Final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2500 (+13),21-16 / 21-11,Yuta WAT.. / Arisa IGA.. (2) Rank 2 Elo 2288 (-13),38,https://badmintonranks.com/tournament?id=12291,1
2024-03-17,Final,MS,Jonatan CHRISTIE Rank 9 Elo 2298 (+32),21-15 / 21-14,Anthony Sinisuka GIN.. (5) Rank 5 Elo 2342 (-32),55,https://badmintonranks.com/tournament?id=12291,1
2024-03-17,Final,WS,Carolina MARIN (5) Rank 5 Elo 2497 (+13),26-24 / 11-1 Ret.,Akane YAMAGUCHI (4) Rank 4 Elo 2559 (-13),50,https://badmintonranks.com/tournament?id=12291,1
2024-03-17,Final,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2325 (+26),21-19 / 11-21 / 21-17,Nami MA.. / Chiharu .. (6) Rank 5 Elo 2295 (-25),90,https://badmintonranks.com/tournament?id=12291,1
2024-03-16,Semi final,MD,Fajar ALF.. / Muhamm.. (7) Rank 7 Elo 2142 (+32),21-18 / 21-18,Takuro H.. / Yugo KO.. (6) Rank 6 Elo 2191 (-31),40,https://badmintonranks.com/tournament?id=12291,1
2024-03-16,Semi final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2481 (+19),21-14 / 21-13,FENG Ya.. / HUANG .. (4) Rank 4 Elo 2379 (-20),39,https://badmintonranks.com/tournament?id=12291,1
2024-03-16,Semi final,MD,Aaron CH.. / SOH Wo.. (5) Rank 5 Elo 2148 (+31),21-16 / 21-15,LEE Jhe-.. / YANG Po-.. Rank 15 Elo 2196 (-32),36,https://badmintonranks.com/tournament?id=12291,1
2024-03-16,Semi final,WS,Carolina MARIN (5) Rank 5 Elo 2458 (+39),21-13 / 21-12,TAI Tzu Ying (3) Rank 3 Elo 2617 (-39),46,https://badmintonranks.com/tournament?id=12291,1
2024-03-16,Semi final,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 2 Elo 2274 (+14),21-14 / 21-16,Robin TA.. / Selena PI.. Rank 15 Elo 2082 (-14),38,https://badmintonranks.com/tournament?id=12291,1
